StimuliName,user,FixationDuration,count
23b_Warschau_S1.jpg,p23,57532,237
23b_Warschau_S1.jpg,p26,37584,72
23b_Warschau_S1.jpg,p27,37503,82
23b_Warschau_S1.jpg,p3,26379,68
23b_Warschau_S1.jpg,p30,17603,43
23b_Warschau_S1.jpg,p31,14822,47
23b_Warschau_S1.jpg,p34,11322,37
23b_Warschau_S1.jpg,p35,32506,72
23b_Warschau_S1.jpg,p38,60698,133
23b_Warschau_S1.jpg,p39,13838,45
23b_Warschau_S1.jpg,p6,22116,45
23b_Warschau_S1.jpg,p7,69139,176
23b_Warschau_S2.jpg,p1,11222,35
23b_Warschau_S2.jpg,p12,8745,28
23b_Warschau_S2.jpg,p13,9043,33
23b_Warschau_S2.jpg,p16,9175,40
23b_Warschau_S2.jpg,p17,34991,82
23b_Warschau_S2.jpg,p20,8410,31
23b_Warschau_S2.jpg,p21,29861,70
23b_Warschau_S2.jpg,p24,11226,32
23b_Warschau_S2.jpg,p25,15590,25
23b_Warschau_S2.jpg,p28,36972,85
23b_Warschau_S2.jpg,p29,11678,40
23b_Warschau_S2.jpg,p32,43947,123
23b_Warschau_S2.jpg,p33,12974,54
23b_Warschau_S2.jpg,p36,18069,43
23b_Warschau_S2.jpg,p37,79397,237
23b_Warschau_S2.jpg,p4,15752,58
23b_Warschau_S2.jpg,p40,8961,37
23b_Warschau_S2.jpg,p5,41950,138
23b_Warschau_S2.jpg,p8,20732,53
23b_Warschau_S2.jpg,p9,22733,55
24_Zürich_S1.jpg,p1,9874,24
24_Zürich_S1.jpg,p12,22934,61
24_Zürich_S1.jpg,p13,14638,35
24_Zürich_S1.jpg,p16,17069,40
24_Zürich_S1.jpg,p17,26528,43
24_Zürich_S1.jpg,p20,13154,45
24_Zürich_S1.jpg,p21,11188,27
24_Zürich_S1.jpg,p24,10893,29
24_Zürich_S1.jpg,p25,18401,47
24_Zürich_S1.jpg,p28,7794,21
24_Zürich_S1.jpg,p29,12154,42
24_Zürich_S1.jpg,p32,14971,24
24_Zürich_S1.jpg,p33,5997,26
24_Zürich_S1.jpg,p36,16021,36
24_Zürich_S1.jpg,p37,13057,29
24_Zürich_S1.jpg,p4,15315,42
24_Zürich_S1.jpg,p40,15317,42
24_Zürich_S1.jpg,p5,16736,41
24_Zürich_S1.jpg,p8,14988,30
24_Zürich_S1.jpg,p9,14553,37
24_Zürich_S2.jpg,p10,22063,77
24_Zürich_S2.jpg,p11,5378,20
24_Zürich_S2.jpg,p14,21983,80
24_Zürich_S2.jpg,p15,18171,47
24_Zürich_S2.jpg,p18,11491,29
24_Zürich_S2.jpg,p19,9291,28
24_Zürich_S2.jpg,p2,7228,18
24_Zürich_S2.jpg,p22,24061,51
24_Zürich_S2.jpg,p23,5346,22
24_Zürich_S2.jpg,p26,15990,40
24_Zürich_S2.jpg,p27,17850,64
24_Zürich_S2.jpg,p3,7626,28
24_Zürich_S2.jpg,p30,3995,16
24_Zürich_S2.jpg,p31,8241,29
24_Zürich_S2.jpg,p34,14892,48
24_Zürich_S2.jpg,p35,26127,60
24_Zürich_S2.jpg,p38,13968,47
24_Zürich_S2.jpg,p39,8409,19
24_Zürich_S2.jpg,p6,7592,24
24_Zürich_S2.jpg,p7,7260,24
24b_Zürich_S1.jpg,p10,13471,35
24b_Zürich_S1.jpg,p11,7909,16
24b_Zürich_S1.jpg,p14,11488,26
24b_Zürich_S1.jpg,p15,53519,77
24b_Zürich_S1.jpg,p18,16852,36
24b_Zürich_S1.jpg,p19,10855,31
24b_Zürich_S1.jpg,p2,15405,26
24b_Zürich_S1.jpg,p22,18471,36
24b_Zürich_S1.jpg,p23,10075,39
24b_Zürich_S1.jpg,p26,16604,33
24b_Zürich_S1.jpg,p27,33274,59
24b_Zürich_S1.jpg,p3,17082,48
24b_Zürich_S1.jpg,p30,3979,14
24b_Zürich_S1.jpg,p31,10160,34
24b_Zürich_S1.jpg,p34,17651,50
24b_Zürich_S1.jpg,p35,52060,84
24b_Zürich_S1.jpg,p38,15702,46
24b_Zürich_S1.jpg,p39,1849,9
24b_Zürich_S1.jpg,p6,6344,16
24b_Zürich_S1.jpg,p7,12474,27
24b_Zürich_S2.jpg,p1,5628,20
24b_Zürich_S2.jpg,p12,7726,24
24b_Zürich_S2.jpg,p13,16054,49
24b_Zürich_S2.jpg,p16,27656,99
24b_Zürich_S2.jpg,p17,13440,29
24b_Zürich_S2.jpg,p20,10719,42
24b_Zürich_S2.jpg,p21,28060,71
24b_Zürich_S2.jpg,p24,16149,48
24b_Zürich_S2.jpg,p25,19902,31
24b_Zürich_S2.jpg,p28,38418,106
24b_Zürich_S2.jpg,p29,22311,85
24b_Zürich_S2.jpg,p32,10809,31
24b_Zürich_S2.jpg,p33,10275,44
24b_Zürich_S2.jpg,p36,8175,18
24b_Zürich_S2.jpg,p37,12752,38
24b_Zürich_S2.jpg,p4,12538,39
24b_Zürich_S2.jpg,p40,16918,42
24b_Zürich_S2.jpg,p5,21516,41
24b_Zürich_S2.jpg,p8,22700,58
24b_Zürich_S2.jpg,p9,11325,29
